rank,count,danceability,energy,key,mode,time_signature,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
72,221,0.688923076923077,0.6311809954751132,5.375565610859729,0.5882352941176471,3.9547511312217196,-5.863289592760181,0.11618868778280543,0.23434755656108594,0.0008671625339366516,0.17553257918552034,0.5050199095022624,122.2110814479638
73,221,0.7045203619909503,0.6347466063348416,5.547511312217194,0.5565610859728507,3.9728506787330318,-5.930814479638009,0.10580226244343892,0.2414919864253394,0.0076024967420814495,0.17404117647058823,0.5319330316742081,119.44650678733032
74,221,0.6836108597285068,0.6257420814479637,5.411764705882353,0.5746606334841629,3.9683257918552037,-6.097140271493212,0.10322986425339367,0.24286134841628962,0.003498286923076923,0.15807556561085973,0.5086045248868778,120.07177828054299
75,221,0.703529411764706,0.636923076923077,5.253393665158371,0.5339366515837104,4.0,-5.880009049773755,0.11654479638009049,0.2294196923076923,0.0025205261990950225,0.17522624434389142,0.5165153846153846,116.3136923076923
76,221,0.708266968325792,0.6563294117647058,5.235294117647059,0.5882352941176471,3.9683257918552037,-5.780221719457014,0.10948733031674208,0.21122837104072398,0.008133245067873305,0.16808506787330316,0.5249013574660634,120.19641628959278
77,221,0.6973122171945701,0.632231221719457,5.357466063348416,0.5158371040723982,3.9728506787330318,-6.2871447963800895,0.1278891402714932,0.20881149321266967,0.002952507511312218,0.16899909502262442,0.4796425339366516,122.07557918552037
78,221,0.6987737556561084,0.636606334841629,5.14027149321267,0.5701357466063348,4.009049773755656,-6.2270452488687775,0.11925158371040723,0.2378149411764706,0.01012454366515837,0.1725497737556561,0.5157303167420815,122.79826696832579
79,221,0.7066515837104073,0.637054298642534,5.235294117647059,0.5203619909502263,3.995475113122172,-5.868018099547511,0.11904434389140273,0.21488457013574663,0.006858309185520364,0.1727619909502262,0.5132769230769231,121.04264705882355
80,221,0.6957873303167421,0.6231809954751132,5.5565610859728505,0.5565610859728507,3.9728506787330318,-5.992601809954751,0.11396108597285068,0.24082037104072399,0.0083068714479638,0.15913031674208145,0.5132868778280543,122.2033484162896
81,221,0.6969954751131222,0.6200316742081449,5.520361990950226,0.6153846153846154,3.9638009049773757,-6.071466063348416,0.11135248868778282,0.2310870588235294,0.007605560090497739,0.15791945701357465,0.49017692307692307,121.89595475113123
